TransactionID,UserID,CourseID,TransactionDate,Amount
T006452,U01144,C0115,2025-03-19,28.98
T006453,U01144,C0117,2024-10-09,38.56
T006454,U01144,C0059,2025-03-10,49.01
T006455,U01145,C0177,2024-07-01,98.62
T006456,U01145,C0114,2024-06-27,120.79
T006457,U01145,C0153,2024-07-06,59.16
T006458,U01145,C0062,2024-08-25,100.15
T006459,U01146,C0126,2024-12-17,34.97
T006460,U01146,C0179,2024-12-05,32.08
T006461,U01146,C0025,2025-02-13,20.45
T006462,U01146,C0050,2024-12-05,51.0
T006463,U01146,C0012,2025-01-17,53.21
T006464,U01146,C0115,2024-10-02,33.61
T006465,U01146,C0035,2025-04-10,114.79
T006466,U01146,C0082,2025-05-25,62.07
T006467,U01147,C0130,2024-04-07,23.66
T006468,U01147,C0112,2024-01-06,37.62
T006469,U01147,C0101,2024-07-26,52.69
T006470,U01147,C0074,2024-04-14,55.16
T006471,U01147,C0114,2024-07-07,117.2
T006472,U01147,C0164,2024-06-10,56.62
T006473,U01147,C0115,2024-12-17,35.47
T006474,U01147,C0110,2024-08-13,110.57
T006475,U01147,C0027,2025-01-29,37.28
T006476,U01147,C0141,2024-02-07,112.18
T006477,U01148,C0119,2024-05-29,54.46
T006478,U01149,C0051,2024-03-09,107.28
T006479,U01149,C0034,2024-02-27,56.15
T006480,U01149,C0091,2024-03-02,88.2
T006481,U01149,C0072,2024-06-10,20.03
T006482,U01149,C0029,2024-03-18,37.93
T006483,U01149,C0014,2024-10-06,118.7
T006484,U01150,C0009,2024-04-27,59.11
T006485,U01150,C0024,2024-04-01,20.99
T006486,U01150,C0037,2024-07-23,23.81
T006487,U01150,C0170,2024-08-29,18.08
T006488,U01150,C0144,2024-07-24,106.4
T006489,U01150,C0177,2024-07-25,92.95
T006490,U01150,C0176,2024-05-05,122.11
T006491,U01151,C0020,2024-07-06,75.9
T006492,U01151,C0150,2024-09-08,50.05
T006493,U01151,C0006,2024-10-08,29.28
T006494,U01151,C0090,2024-09-27,22.51
T006495,U01151,C0167,2024-12-10,23.71
T006496,U01151,C0127,2025-04-01,20.78
T006497,U01151,C0063,2024-08-10,50.76
T006498,U01151,C0047,2024-06-12,35.76
T006499,U01151,C0001,2025-08-02,99.91
T006500,U01151,C0026,2025-01-08,33.2
T006501,U01151,C0074,2025-03-12,56.86
T006502,U01152,C0098,2025-02-07,27.08
T006503,U01152,C0164,2025-09-09,44.64
T006504,U01153,C0040,2025-11-21,107.73
T006505,U01153,C0078,2025-12-26,20.29
T006506,U01153,C0167,2026-02-22,17.58
T006507,U01153,C0070,2026-02-26,89.66
T006508,U01153,C0120,2026-03-03,53.75
T006509,U01154,C0143,2024-10-25,104.77
T006510,U01154,C0074,2024-09-21,64.0
T006511,U01154,C0169,2024-10-15,34.72
T006512,U01154,C0046,2024-12-14,89.7
T006513,U01155,C0011,2024-05-13,120.77
T006514,U01155,C0063,2024-06-01,46.88
T006515,U01155,C0064,2024-06-17,18.31
T006516,U01155,C0056,2024-09-15,70.78
T006517,U01155,C0177,2024-11-19,91.28
T006518,U01155,C0077,2024-10-14,35.88
T006519,U01156,C0152,2026-05-06,60.29
T006520,U01156,C0005,2026-05-17,108.69
T006521,U01156,C0102,2026-06-01,84.81
T006522,U01156,C0016,2026-03-03,75.99
T006523,U01156,C0176,2026-06-01,140.26
T006524,U01156,C0178,2026-06-01,29.47
T006525,U01156,C0109,2026-06-01,102.7
T006526,U01156,C0071,2026-06-01,18.11
T006527,U01156,C0088,2026-06-01,78.13
T006528,U01156,C0055,2026-06-01,35.22
T006529,U01156,C0101,2026-06-01,48.46
T006530,U01156,C0018,2026-06-01,23.04
T006531,U01156,C0042,2026-06-01,96.6
T006532,U01157,C0142,2024-08-12,34.73
T006533,U01157,C0011,2024-06-11,148.81
T006534,U01157,C0045,2024-08-04,137.84
T006535,U01157,C0079,2024-07-25,17.52
T006536,U01157,C0091,2024-12-17,98.02
T006537,U01157,C0078,2025-03-14,24.12
T006538,U01157,C0098,2025-02-18,34.22
T006539,U01157,C0058,2025-01-07,19.24
T006540,U01157,C0076,2025-05-18,121.08
T006541,U01158,C0051,2024-06-05,91.31
T006542,U01158,C0163,2024-05-09,108.12
T006543,U01158,C0095,2024-07-17,129.13
T006544,U01158,C0180,2024-09-27,23.08
T006545,U01158,C0021,2024-07-23,85.3
T006546,U01158,C0039,2024-11-06,31.42
T006547,U01158,C0068,2024-08-20,19.7
T006548,U01158,C0097,2024-11-26,88.77
T006549,U01158,C0076,2024-04-13,124.03
T006550,U01158,C0178,2025-03-29,34.96
T006551,U01158,C0108,2024-12-27,59.83
T006552,U01158,C0140,2024-10-23,109.68
T006553,U01159,C0164,2024-10-31,59.53
T006554,U01159,C0130,2024-12-30,18.79
T006555,U01159,C0074,2025-04-01,58.66
T006556,U01159,C0146,2025-05-08,31.86
T006557,U01159,C0019,2025-03-09,18.53
T006558,U01159,C0011,2025-03-04,128.01
T006559,U01160,C0101,2026-01-11,50.28
T006560,U01160,C0135,2025-10-13,112.95
T006561,U01160,C0168,2026-02-10,71.14
T006562,U01160,C0094,2026-04-12,19.74
T006563,U01160,C0059,2026-04-01,40.64
T006564,U01160,C0153,2026-06-01,50.05
T006565,U01161,C0065,2024-01-01,15.3
T006566,U01162,C0173,2024-06-03,33.49
T006567,U01162,C0124,2024-04-23,34.36
T006568,U01162,C0161,2024-09-03,47.33
T006569,U01162,C0164,2024-07-25,71.13
T006570,U01162,C0019,2024-04-09,20.33
T006571,U01162,C0108,2024-08-07,50.57
T006572,U01162,C0001,2024-12-16,100.03
T006573,U01162,C0091,2024-10-15,112.44
T006574,U01163,C0001,2024-09-07,93.03
T006575,U01163,C0137,2024-09-01,56.86
T006576,U01163,C0061,2024-08-22,33.19
T006577,U01163,C0038,2024-09-06,95.05
T006578,U01163,C0011,2024-12-08,113.11
T006579,U01164,C0063,2025-10-17,52.52
T006580,U01164,C0079,2025-12-03,15.71
T006581,U01165,C0173,2026-03-28,23.4
T006582,U01166,C0029,2026-03-26,32.84
T006583,U01166,C0075,2026-04-15,100.51
T006584,U01166,C0134,2026-06-01,20.0
T006585,U01166,C0085,2026-06-01,30.86
T006586,U01166,C0007,2026-06-01,64.65
T006587,U01166,C0034,2026-03-29,60.49
T006588,U01166,C0070,2026-04-04,95.28
T006589,U01166,C0094,2026-04-18,19.48
T006590,U01167,C0040,2025-03-24,112.92
T006591,U01167,C0143,2025-02-23,98.76
T006592,U01167,C0045,2025-05-08,129.07
T006593,U01167,C0177,2025-05-15,82.37
T006594,U01167,C0096,2025-07-08,118.14
T006595,U01167,C0166,2025-07-14,128.89
T006596,U01167,C0100,2025-07-29,117.76
T006597,U01167,C0142,2025-05-18,26.39
T006598,U01168,C0018,2026-01-11,21.08
T006599,U01168,C0150,2026-03-30,45.77
T006600,U01168,C0003,2026-01-07,29.69
T006601,U01168,C0068,2026-03-05,22.28
T006602,U01168,C0033,2026-04-06,34.61
T006603,U01169,C0031,2024-12-06,32.27
T006604,U01169,C0137,2024-12-27,56.44
T006605,U01169,C0007,2024-08-27,67.05
T006606,U01169,C0100,2025-03-17,137.5
T006607,U01169,C0134,2024-12-14,20.65
T006608,U01169,C0034,2025-04-08,49.07
T006609,U01169,C0019,2025-03-12,21.36
T006610,U01170,C0005,2025-06-21,99.32
T006611,U01170,C0050,2025-05-14,46.61
T006612,U01170,C0157,2025-06-02,61.52
T006613,U01170,C0076,2025-07-05,130.24
T006614,U01170,C0134,2025-06-24,21.22
T006615,U01170,C0034,2025-08-16,61.35
T006616,U01170,C0176,2025-12-02,101.64
T006617,U01171,C0131,2025-10-26,34.03
T006618,U01171,C0018,2025-09-10,24.56
T006619,U01171,C0102,2025-12-08,97.64
T006620,U01171,C0008,2026-01-02,111.25
T006621,U01171,C0033,2026-01-12,32.04
T006622,U01171,C0125,2026-03-29,58.28
T006623,U01171,C0028,2026-04-07,84.3
T006624,U01171,C0039,2025-12-27,30.36
T006625,U01172,C0008,2025-12-03,107.64
T006626,U01172,C0052,2025-09-08,19.25
T006627,U01172,C0124,2025-12-07,28.74
T006628,U01172,C0121,2025-12-03,53.27
T006629,U01172,C0078,2026-01-29,20.92
T006630,U01172,C0131,2026-03-16,30.41
T006631,U01173,C0019,2024-12-18,16.2
T006632,U01173,C0110,2025-04-10,74.83
T006633,U01174,C0025,2025-04-09,19.72
T006634,U01174,C0093,2025-04-14,18.68
T006635,U01174,C0037,2025-04-13,18.78
T006636,U01174,C0020,2025-04-26,75.11
T006637,U01174,C0119,2025-05-15,72.76
T006638,U01175,C0113,2025-12-16,20.05
T006639,U01175,C0042,2025-10-15,102.56
T006640,U01175,C0003,2026-03-23,30.79
T006641,U01175,C0004,2026-05-26,53.15
T006642,U01175,C0026,2026-02-23,34.66
T006643,U01175,C0021,2026-05-20,107.42
T006644,U01175,C0159,2026-02-21,109.14
T006645,U01175,C0018,2026-02-23,20.73
T006646,U01175,C0131,2026-01-09,36.72
T006647,U01176,C0177,2024-02-18,104.96
T006648,U01176,C0051,2024-02-18,94.34
T006649,U01176,C0045,2024-05-05,142.54
T006650,U01176,C0078,2024-05-24,23.68
T006651,U01177,C0022,2025-10-31,104.06
T006652,U01177,C0173,2025-12-10,27.19
T006653,U01177,C0156,2026-04-13,98.54
T006654,U01177,C0093,2025-11-12,21.28
T006655,U01177,C0147,2026-03-25,37.75
T006656,U01177,C0009,2026-06-01,58.32
T006657,U01178,C0026,2025-05-17,32.83
T006658,U01178,C0140,2025-10-09,103.16
T006659,U01178,C0052,2025-04-19,17.79
T006660,U01178,C0124,2025-07-29,35.08
T006661,U01178,C0130,2025-05-29,21.52
T006662,U01178,C0099,2025-09-11,68.75
T006663,U01178,C0177,2025-09-10,93.36
T006664,U01178,C0075,2025-08-08,108.11
T006665,U01178,C0169,2025-12-24,33.47
T006666,U01178,C0110,2026-02-20,83.79
T006667,U01178,C0005,2026-01-01,107.0
T006668,U01179,C0012,2025-09-27,55.6
T006669,U01179,C0153,2025-09-04,61.33
T006670,U01179,C0047,2025-10-17,37.46
T006671,U01179,C0014,2025-09-28,128.1
T006672,U01179,C0151,2025-11-02,128.74
T006673,U01180,C0099,2025-03-18,61.74
T006674,U01180,C0007,2025-03-29,59.66
T006675,U01180,C0133,2025-04-24,27.0
T006676,U01180,C0132,2025-03-06,48.94
T006677,U01180,C0051,2025-05-19,86.86
T006678,U01180,C0064,2025-07-23,21.1
T006679,U01181,C0046,2025-06-09,86.79
T006680,U01181,C0175,2025-05-27,21.2
T006681,U01181,C0065,2025-05-21,20.63
T006682,U01181,C0130,2025-07-23,17.94
T006683,U01181,C0007,2025-09-17,55.67
T006684,U01181,C0154,2025-10-19,19.51
T006685,U01181,C0098,2025-08-23,33.24
T006686,U01181,C0173,2026-03-30,32.91
T006687,U01182,C0033,2025-09-25,34.11
T006688,U01182,C0117,2025-11-07,32.4
T006689,U01182,C0032,2025-12-04,40.93
T006690,U01182,C0109,2025-11-09,139.52
T006691,U01182,C0102,2025-11-26,94.2
T006692,U01182,C0039,2026-02-23,36.25
T006693,U01182,C0054,2025-10-30,126.52
T006694,U01182,C0068,2026-05-31,21.5
T006695,U01182,C0053,2026-04-12,74.22
T006696,U01183,C0077,2025-07-09,30.98
T006697,U01183,C0036,2025-07-22,42.04
T006698,U01183,C0127,2025-08-04,19.02
T006699,U01183,C0150,2025-08-08,43.45
T006700,U01183,C0037,2025-08-24,20.93
T006701,U01184,C0090,2025-09-09,16.41
T006702,U01184,C0154,2025-07-11,15.94
T006703,U01185,C0005,2025-10-24,109.86
T006704,U01185,C0164,2025-10-16,66.39
T006705,U01185,C0026,2025-11-28,30.93
T006706,U01185,C0113,2026-02-13,20.4
T006707,U01185,C0017,2026-03-07,66.9
T006708,U01185,C0100,2026-01-10,110.29
T006709,U01185,C0120,2026-06-01,52.96
T006710,U01186,C0004,2026-01-16,55.12
T006711,U01186,C0160,2026-03-02,57.55
T006712,U01186,C0113,2026-01-12,21.25
T006713,U01186,C0152,2026-02-07,70.97
T006714,U01186,C0017,2026-02-02,62.63
T006715,U01186,C0016,2026-02-08,60.3
T006716,U01186,C0141,2026-04-28,112.41
T006717,U01186,C0125,2026-06-01,66.11
T006718,U01186,C0149,2026-03-27,52.77
T006719,U01186,C0161,2026-06-01,52.97
T006720,U01187,C0045,2024-12-26,119.72
T006721,U01187,C0175,2025-01-06,18.15
T006722,U01187,C0139,2025-04-04,62.54
T006723,U01187,C0079,2025-03-01,20.87
T006724,U01187,C0087,2025-03-19,32.25
T006725,U01188,C0171,2026-03-09,15.14
T006726,U01188,C0149,2026-02-28,37.03
T006727,U01188,C0038,2025-10-21,74.4
T006728,U01189,C0159,2026-05-11,125.97
T006729,U01189,C0108,2026-05-08,60.36
T006730,U01189,C0012,2026-06-01,54.45
T006731,U01189,C0051,2026-06-01,92.79
T006732,U01190,C0040,2024-06-10,118.42
T006733,U01190,C0059,2024-06-04,45.85
T006734,U01190,C0179,2024-03-10,31.02
T006735,U01190,C0153,2024-06-08,53.65
T006736,U01190,C0129,2024-10-16,32.31
T006737,U01190,C0101,2024-12-13,45.52
T006738,U01191,C0131,2024-04-19,30.64
T006739,U01191,C0117,2024-03-31,32.93
T006740,U01191,C0002,2024-06-08,130.52
T006741,U01191,C0069,2024-08-01,71.61
T006742,U01191,C0112,2024-05-20,31.11
T006743,U01191,C0033,2024-10-30,31.07
T006744,U01192,C0120,2025-12-11,54.7
T006745,U01192,C0127,2026-02-05,20.97
T006746,U01192,C0020,2026-02-19,65.64
T006747,U01192,C0043,2026-05-08,48.7
T006748,U01192,C0038,2026-05-31,109.99
T006749,U01193,C0099,2025-04-30,47.39
T006750,U01193,C0065,2025-06-01,14.27
T006751,U01193,C0154,2025-05-31,15.76
T006752,U01194,C0062,2024-05-28,103.8
T006753,U01194,C0024,2024-06-28,23.91
T006754,U01194,C0101,2024-08-26,50.92
T006755,U01194,C0180,2024-06-13,23.38
T006756,U01195,C0026,2024-01-01,26.39
T006757,U01195,C0110,2024-04-10,71.58
T006758,U01196,C0169,2025-05-18,33.84
T006759,U01196,C0026,2025-07-06,35.66
T006760,U01196,C0083,2025-09-10,58.81
T006761,U01196,C0038,2025-03-03,101.25
T006762,U01196,C0164,2025-09-07,66.53
T006763,U01196,C0110,2026-01-06,94.17
T006764,U01196,C0045,2025-07-22,147.84
T006765,U01196,C0060,2025-11-13,32.95
T006766,U01196,C0150,2026-03-07,47.99
T006767,U01197,C0084,2024-11-18,103.03
T006768,U01197,C0127,2024-10-05,22.44
T006769,U01197,C0160,2025-04-18,49.98
T006770,U01197,C0120,2025-05-04,58.08
T006771,U01197,C0112,2025-05-04,31.96
T006772,U01197,C0170,2025-04-10,22.35
T006773,U01197,C0072,2025-07-15,19.1
T006774,U01197,C0177,2025-09-05,83.56
T006775,U01198,C0176,2024-11-10,113.73
T006776,U01198,C0036,2024-09-28,45.49
T006777,U01198,C0126,2025-02-19,39.44
T006778,U01199,C0120,2025-01-30,53.35
T006779,U01199,C0177,2025-03-07,68.02
T006780,U01199,C0144,2025-04-24,115.32
T006781,U01199,C0038,2025-03-31,105.09
T006782,U01199,C0130,2025-05-24,19.0
T006783,U01199,C0110,2025-07-23,93.04
T006784,U01200,C0152,2025-09-29,55.76
T006785,U01200,C0151,2025-09-17,118.65
T006786,U01200,C0024,2025-09-15,23.44
T006787,U01200,C0168,2026-01-15,62.48
T006788,U01200,C0065,2025-09-02,23.6
T006789,U01200,C0048,2026-01-31,32.29
T006790,U01200,C0094,2025-11-29,18.67
T006791,U01200,C0016,2026-02-28,60.84
T006792,U01200,C0172,2026-06-01,34.37
T006793,U01200,C0075,2026-06-01,120.47
T006794,U01200,C0099,2026-01-13,58.55
T006795,U01201,C0092,2024-11-19,153.75
T006796,U01201,C0033,2024-12-06,37.79
T006797,U01201,C0054,2024-11-18,162.74
T006798,U01201,C0049,2024-12-29,59.18
T006799,U01202,C0180,2025-10-04,19.2
T006800,U01202,C0174,2025-12-23,78.61
T006801,U01202,C0059,2026-01-29,40.08
T006802,U01202,C0153,2026-03-02,40.99
T006803,U01202,C0089,2026-03-25,78.81
T006804,U01202,C0168,2026-04-08,74.78
T006805,U01202,C0179,2026-06-01,36.03
T006806,U01203,C0019,2026-02-03,19.71
T006807,U01203,C0152,2026-03-24,61.12
T006808,U01203,C0123,2026-02-20,106.97
T006809,U01203,C0130,2026-05-06,24.16
T006810,U01203,C0169,2026-03-28,34.16
T006811,U01203,C0146,2026-05-01,30.32
T006812,U01203,C0074,2026-06-01,60.66
T006813,U01203,C0164,2026-06-01,63.28
T006814,U01204,C0074,2024-06-14,71.43
T006815,U01204,C0161,2024-07-03,60.18
T006816,U01204,C0123,2024-07-16,108.58
T006817,U01204,C0146,2024-08-09,39.7
T006818,U01204,C0046,2024-09-24,88.81
T006819,U01204,C0019,2024-06-25,23.53
T006820,U01205,C0158,2025-11-24,19.64
T006821,U01205,C0131,2026-01-27,32.61
T006822,U01205,C0107,2026-02-20,72.38
T006823,U01205,C0036,2026-02-20,44.42
T006824,U01205,C0118,2026-05-13,18.71
T006825,U01206,C0151,2025-02-12,116.11
T006826,U01206,C0101,2025-05-02,45.71
T006827,U01206,C0156,2025-06-22,97.78
T006828,U01206,C0145,2025-06-26,34.27
T006829,U01206,C0035,2025-07-26,99.74
T006830,U01206,C0090,2025-10-24,21.32
T006831,U01206,C0114,2025-10-12,101.44
T006832,U01207,C0036,2024-11-05,52.52
T006833,U01207,C0135,2024-09-23,118.4
T006834,U01207,C0042,2024-10-07,103.75
T006835,U01207,C0114,2024-06-28,113.44
T006836,U01207,C0037,2025-02-01,19.57
T006837,U01207,C0098,2025-05-09,37.65
T006838,U01207,C0026,2024-12-26,33.79
T006839,U01207,C0034,2024-12-01,56.96
T006840,U01207,C0127,2024-09-30,19.54
T006841,U01207,C0118,2025-04-17,21.48
T006842,U01207,C0116,2025-10-11,68.14
T006843,U01207,C0168,2024-12-11,76.57
T006844,U01208,C0040,2024-08-27,85.41
T006845,U01208,C0009,2025-02-07,42.11
T006846,U01209,C0021,2024-01-01,114.51
T006847,U01209,C0047,2024-01-01,31.82
T006848,U01209,C0155,2024-03-22,47.08
T006849,U01209,C0093,2024-05-12,18.62
T006850,U01209,C0063,2024-03-03,58.14
T006851,U01209,C0067,2024-10-12,18.87
T006852,U01209,C0013,2024-08-13,20.09
T006853,U01209,C0014,2024-02-13,111.37
T006854,U01209,C0024,2024-09-26,22.77
T006855,U01209,C0045,2024-08-14,141.54
T006856,U01210,C0012,2025-01-08,53.93
T006857,U01210,C0125,2024-10-31,58.1
T006858,U01210,C0017,2025-01-05,69.11
T006859,U01210,C0007,2024-12-27,52.62
T006860,U01210,C0048,2025-02-21,28.44
T006861,U01211,C0011,2025-09-07,159.11
T006862,U01211,C0051,2025-10-23,94.98
T006863,U01211,C0154,2025-09-29,20.74
T006864,U01211,C0122,2025-10-14,110.76
T006865,U01211,C0064,2025-12-09,23.93
T006866,U01212,C0117,2024-09-28,27.17
T006867,U01212,C0069,2024-06-18,60.55
T006868,U01212,C0052,2024-06-03,16.13
T006869,U01213,C0180,2024-10-24,15.18
T006870,U01213,C0135,2024-11-20,82.43
T006871,U01213,C0156,2025-04-03,67.05
T006872,U01214,C0149,2025-04-04,43.67
T006873,U01214,C0016,2025-02-26,77.0
T006874,U01214,C0031,2025-05-09,32.71
T006875,U01214,C0116,2025-09-02,71.32
T006876,U01214,C0157,2025-06-06,60.85
T006877,U01214,C0017,2025-08-01,74.73
T006878,U01214,C0160,2025-05-03,47.89
T006879,U01215,C0156,2024-06-12,83.81
T006880,U01216,C0053,2025-03-21,56.43
T006881,U01216,C0180,2025-09-22,15.31
T006882,U01217,C0160,2026-06-01,41.05
T006883,U01217,C0016,2026-05-03,71.9
T006884,U01217,C0159,2026-06-01,103.03
T006885,U01217,C0161,2026-06-01,53.32
T006886,U01217,C0056,2026-06-01,69.09
T006887,U01217,C0152,2026-06-01,56.98
T006888,U01217,C0125,2026-06-01,54.64
T006889,U01218,C0157,2025-06-20,83.29
T006890,U01218,C0106,2025-07-06,67.33
T006891,U01218,C0095,2025-08-17,160.77
T006892,U01218,C0104,2025-10-10,35.07
T006893,U01218,C0050,2025-10-15,54.66
T006894,U01218,C0102,2025-12-24,110.39
T006895,U01219,C0156,2025-07-19,102.05
T006896,U01219,C0089,2025-06-05,72.88
T006897,U01219,C0077,2025-03-25,32.89
T006898,U01219,C0019,2025-07-21,18.2
T006899,U01219,C0001,2025-06-01,95.99
T006900,U01219,C0167,2025-10-18,20.47
T006901,U01219,C0058,2025-04-19,22.6
T006902,U01220,C0042,2024-01-01,82.56
T006903,U01220,C0090,2024-05-08,14.5
T006904,U01220,C0059,2024-05-04,40.99
T006905,U01221,C0079,2024-06-09,15.5
T006906,U01221,C0173,2024-04-04,27.14
T006907,U01221,C0093,2024-05-05,17.42
T006908,U01222,C0113,2024-12-22,21.85
T006909,U01222,C0116,2024-11-23,66.8
T006910,U01222,C0056,2024-11-18,68.33
T006911,U01222,C0098,2024-09-04,34.09
T006912,U01222,C0167,2024-11-08,21.89
T006913,U01222,C0123,2024-11-22,105.53
T006914,U01223,C0155,2024-04-12,47.74
T006915,U01223,C0021,2024-06-14,102.88
T006916,U01223,C0013,2024-05-01,21.46
T006917,U01223,C0056,2024-06-16,78.15
T006918,U01223,C0131,2024-06-03,34.5
T006919,U01223,C0048,2024-03-04,29.39
T006920,U01223,C0088,2024-06-23,75.75
T006921,U01224,C0110,2025-01-13,85.95
T006922,U01224,C0169,2025-04-01,30.57
T006923,U01224,C0015,2025-04-14,26.24
T006924,U01224,C0046,2025-02-21,83.94
T006925,U01224,C0127,2025-06-18,19.68
T006926,U01225,C0134,2024-04-14,21.41
T006927,U01225,C0074,2024-03-17,64.62
T006928,U01225,C0179,2024-05-19,34.92
T006929,U01225,C0088,2024-04-27,74.75
T006930,U01225,C0149,2024-03-19,45.47
T006931,U01225,C0132,2024-04-11,55.14
T006932,U01225,C0143,2024-07-10,112.49
T006933,U01225,C0011,2024-11-13,142.21
T006934,U01225,C0061,2024-08-18,35.67
T006935,U01226,C0106,2025-03-23,45.63
T006936,U01226,C0076,2025-07-16,126.22
T006937,U01226,C0115,2025-07-04,34.03
T006938,U01226,C0122,2025-08-12,111.69
T006939,U01226,C0095,2025-10-19,136.5
T006940,U01227,C0113,2025-07-02,17.56
T006941,U01227,C0153,2025-09-21,48.9
T006942,U01227,C0159,2025-09-18,123.61
T006943,U01227,C0004,2025-09-10,54.03
T006944,U01227,C0123,2026-01-16,119.56
T006945,U01227,C0149,2025-10-06,46.65
T006946,U01227,C0125,2025-12-08,65.8
T006947,U01227,C0141,2026-03-26,131.53
T006948,U01228,C0073,2025-10-13,21.35
T006949,U01229,C0169,2026-01-09,27.3
T006950,U01229,C0026,2026-01-04,35.21
T006951,U01229,C0130,2026-03-09,19.19
T006952,U01229,C0020,2026-03-16,73.75
T006953,U01229,C0044,2026-05-28,53.5
T006954,U01229,C0074,2026-04-06,74.1
T006955,U01229,C0079,2026-06-01,20.75
T006956,U01229,C0144,2026-06-01,118.7
T006957,U01230,C0153,2024-06-02,55.52
T006958,U01230,C0135,2024-08-19,130.9
T006959,U01230,C0160,2024-07-24,57.88
T006960,U01230,C0021,2024-10-03,106.08
T006961,U01230,C0035,2024-08-05,127.85
T006962,U01231,C0177,2024-03-19,84.16
T006963,U01231,C0071,2024-03-14,19.31
T006964,U01231,C0022,2024-04-18,99.15
T006965,U01231,C0119,2024-04-02,70.54
T006966,U01231,C0011,2024-06-01,112.64
T006967,U01232,C0177,2025-07-11,75.11
T006968,U01232,C0133,2025-07-14,32.58
T006969,U01232,C0112,2025-07-27,32.64
T006970,U01232,C0104,2025-09-20,34.27
T006971,U01232,C0107,2025-08-18,66.89
T006972,U01232,C0066,2025-11-03,52.62
T006973,U01233,C0011,2024-02-09,156.96
T006974,U01233,C0094,2024-05-09,22.95
T006975,U01233,C0153,2024-04-07,52.07
T006976,U01234,C0132,2025-03-16,66.44
T006977,U01234,C0051,2025-06-02,86.78
T006978,U01234,C0082,2025-08-15,72.59
T006979,U01234,C0012,2025-07-12,50.81
T006980,U01234,C0075,2025-09-06,103.22
T006981,U01234,C0145,2025-08-29,36.49
T006982,U01235,C0037,2025-03-09,20.11
T006983,U01235,C0169,2025-05-27,28.88
T006984,U01235,C0045,2025-06-29,97.58
T006985,U01235,C0144,2025-06-14,119.86
T006986,U01236,C0028,2025-11-05,77.81
T006987,U01236,C0168,2025-10-05,67.1
T006988,U01236,C0033,2025-10-08,27.34
T006989,U01236,C0156,2025-12-22,107.51
T006990,U01236,C0178,2026-03-25,36.09
T006991,U01237,C0153,2025-02-16,61.29
T006992,U01237,C0045,2025-01-26,166.39
T006993,U01237,C0077,2025-01-23,38.12
T006994,U01237,C0011,2025-05-24,143.79
T006995,U01237,C0101,2025-05-29,57.33
T006996,U01238,C0166,2026-03-27,116.91
T006997,U01238,C0067,2026-02-17,22.76
T006998,U01238,C0148,2026-02-08,35.9
T006999,U01238,C0010,2026-05-08,35.02
T007000,U01238,C0008,2026-06-01,111.28
T007001,U01238,C0025,2026-06-01,20.04
T007002,U01238,C0173,2026-04-27,34.9
T007003,U01238,C0177,2026-06-01,85.75
T007004,U01239,C0015,2025-09-29,36.56
T007005,U01239,C0153,2025-12-23,44.25
T007006,U01239,C0135,2025-12-05,103.64
T007007,U01239,C0101,2025-11-14,55.28
T007008,U01239,C0168,2026-04-14,75.3
T007009,U01240,C0037,2024-05-05,18.15
T007010,U01241,C0100,2025-01-28,90.44
T007011,U01241,C0167,2025-02-23,16.67
T007012,U01241,C0173,2025-01-25,22.53
T007013,U01242,C0026,2025-07-16,26.0
T007014,U01242,C0144,2025-09-25,89.65
T007015,U01242,C0164,2025-09-25,40.54
T007016,U01243,C0110,2025-02-13,98.87
T007017,U01243,C0074,2025-01-09,57.15
T007018,U01243,C0150,2025-02-10,39.99
T007019,U01243,C0144,2025-05-02,103.87
T007020,U01243,C0130,2025-03-12,19.92
T007021,U01243,C0127,2025-06-14,22.49
T007022,U01243,C0077,2025-03-29,32.62
T007023,U01243,C0169,2025-08-28,30.64
T007024,U01244,C0160,2026-05-31,61.55
T007025,U01244,C0149,2026-06-01,54.61
T007026,U01244,C0161,2026-06-01,56.51
T007027,U01244,C0165,2026-06-01,57.58
T007028,U01244,C0092,2026-06-01,148.0
T007029,U01245,C0023,2025-07-07,34.99
T007030,U01245,C0170,2025-08-05,25.7
T007031,U01245,C0178,2025-07-11,30.16
T007032,U01245,C0006,2025-11-19,29.67
T007033,U01245,C0113,2025-09-18,22.03
T007034,U01245,C0152,2026-03-03,55.01
T007035,U01245,C0149,2025-10-19,43.96
T007036,U01245,C0165,2026-02-04,49.73
T007037,U01245,C0065,2026-05-10,20.0
T007038,U01246,C0078,2025-11-19,19.61
T007039,U01246,C0096,2025-11-01,105.9
T007040,U01246,C0081,2025-11-20,96.43
T007041,U01246,C0009,2026-01-25,58.45
T007042,U01246,C0070,2025-10-05,93.64
T007043,U01247,C0134,2026-05-02,22.5
T007044,U01247,C0019,2026-06-01,21.48
T007045,U01247,C0068,2026-05-18,23.29
T007046,U01247,C0009,2026-05-27,61.46
T007047,U01247,C0132,2026-06-01,57.85
T007048,U01247,C0013,2026-06-01,20.33
T007049,U01248,C0020,2024-12-09,77.77
T007050,U01248,C0009,2024-11-10,47.76
T007051,U01248,C0081,2024-12-09,97.63
T007052,U01248,C0060,2024-12-06,30.93
T007053,U01248,C0015,2025-05-11,30.41
T007054,U01248,C0173,2025-05-15,37.15
T007055,U01249,C0146,2026-06-01,25.61
T007056,U01250,C0177,2026-02-22,81.83
T007057,U01250,C0173,2026-02-21,36.63
T007058,U01250,C0064,2026-05-05,17.66
